Comment:	20231003 sppedbump
Time	Vehicle Speed	FL Sprung acceleration	FR Sprung acceleration	RL Sprung acceleration	RR Sprung acceleration	FL Unsprung acceleration	FR Unsprung acceleration	RL Unsprung acceleration	RR Unsprung acceleration	Bellow pressure RL	Bellow pressure RR	Acceleration X	Acceleration Y	Acceleration Z
0.661	38.962	-0.087	-0.062	0.054	0.097	0.933	0.274	1.301	1.335	1.972	1.909	-0.042	0.096	0.067
0.661	38.983	-0.084	-0.056	0.061	0.109	0.971	0.247	1.426	1.282	1.973	1.910	-0.042	0.096	0.065
0.661	38.953	-0.083	-0.050	0.068	0.117	0.999	0.230	1.458	1.331	1.979	1.906	-0.044	0.098	0.063
0.661	38.953	-0.084	-0.048	0.078	0.120	1.033	0.180	1.371	1.512	1.973	1.910	-0.043	0.093	0.064
0.662	38.962	-0.085	-0.045	0.088	0.125	1.043	0.112	1.228	1.694	1.979	1.911	-0.042	0.090	0.063
0.662	38.959	-0.087	-0.045	0.099	0.129	1.054	0.061	1.153	1.793	1.974	1.913	-0.041	0.088	0.062
0.662	38.968	-0.088	-0.043	0.108	0.127	1.055	0.050	1.187	1.761	1.981	1.911	-0.042	0.082	0.062
0.662	38.965	-0.087	-0.044	0.118	0.129	1.019	0.096	1.309	1.671	1.973	1.905	-0.039	0.076	0.058
0.662	38.965	-0.084	-0.044	0.130	0.129	0.972	0.168	1.445	1.467	1.977	1.913	-0.043	0.073	0.056
0.663	38.965	-0.079	-0.047	0.138	0.132	0.932	0.215	1.503	1.324	1.977	1.905	-0.039	0.069	0.054
0.663	38.971	-0.072	-0.053	0.149	0.131	0.897	0.209	1.463	1.312	1.977	1.904	-0.036	0.060	0.052
0.663	38.959	-0.072	-0.060	0.160	0.134	0.899	0.105	1.362	1.427	1.975	1.910	-0.032	0.055	0.049
0.663	38.962	-0.069	-0.066	0.172	0.133	0.932	-0.033	1.227	1.534	1.979	1.910	-0.034	0.047	0.047
0.663	38.971	-0.070	-0.073	0.187	0.134	0.924	-0.168	1.161	1.659	1.980	1.911	-0.027	0.040	0.046
0.664	38.956	-0.072	-0.080	0.202	0.135	0.918	-0.235	1.217	1.707	1.977	1.910	-0.022	0.035	0.044
0.664	38.953	-0.073	-0.084	0.218	0.134	0.884	-0.165	1.347	1.710	1.977	1.914	-0.022	0.027	0.044
0.664	38.943	-0.072	-0.089	0.232	0.136	0.853	-0.077	1.491	1.640	1.978	1.906	-0.019	0.020	0.044
0.664	38.950	-0.075	-0.090	0.245	0.138	0.812	0.033	1.507	1.536	1.977	1.916	-0.016	0.013	0.043
0.664	38.934	-0.073	-0.091	0.255	0.144	0.805	0.036	1.358	1.440	1.987	1.908	-0.012	0.008	0.047
0.665	38.950	-0.075	-0.089	0.264	0.153	0.783	-0.020	1.193	1.403	1.980	1.916	-0.008	0.000	0.043
0.665	38.934	-0.075	-0.085	0.272	0.159	0.754	-0.092	1.091	1.442	1.977	1.908	-0.004	-0.003	0.042
0.665	38.919	-0.074	-0.080	0.282	0.169	0.670	-0.138	1.042	1.490	1.968	1.913	-0.001	-0.009	0.046
0.665	38.928	-0.076	-0.080	0.290	0.179	0.597	-0.119	1.088	1.547	1.975	1.911	0.004	-0.015	0.048
0.665	38.931	-0.076	-0.077	0.299	0.190	0.573	-0.065	1.196	1.535	1.973	1.906	0.007	-0.018	0.051
0.666	38.919	-0.079	-0.076	0.310	0.197	0.583	-0.002	1.318	1.396	1.970	1.913	0.011	-0.024	0.054
0.666	38.919	-0.080	-0.075	0.323	0.210	0.654	0.008	1.422	1.282	1.975	1.910	0.015	-0.032	0.058
0.666	38.931	-0.080	-0.074	0.332	0.219	0.712	-0.047	1.455	1.199	1.973	1.913	0.018	-0.033	0.062
0.666	38.901	-0.083	-0.072	0.343	0.226	0.735	-0.112	1.371	1.246	1.968	1.908	0.022	-0.035	0.065
0.666	38.907	-0.083	-0.069	0.354	0.229	0.717	-0.126	1.207	1.325	1.971	1.915	0.028	-0.040	0.070
0.667	38.928	-0.079	-0.068	0.362	0.232	0.679	-0.105	1.100	1.415	1.973	1.910	0.029	-0.044	0.076
0.667	38.916	-0.083	-0.064	0.374	0.232	0.605	0.003	1.075	1.433	1.964	1.914	0.033	-0.046	0.078
0.667	38.916	-0.086	-0.056	0.382	0.232	0.580	0.097	1.172	1.401	1.962	1.913	0.038	-0.047	0.085
0.667	38.916	-0.092	-0.052	0.391	0.228	0.582	0.130	1.265	1.285	1.964	1.910	0.042	-0.046	0.086
0.667	38.910	-0.097	-0.047	0.398	0.223	0.620	0.132	1.325	1.217	1.974	1.911	0.045	-0.049	0.090
0.668	38.907	-0.104	-0.045	0.406	0.216	0.666	0.041	1.335	1.233	1.972	1.911	0.048	-0.049	0.094
0.668	38.913	-0.106	-0.044	0.413	0.209	0.688	-0.051	1.320	1.313	1.968	1.920	0.051	-0.049	0.096
0.668	38.919	-0.108	-0.046	0.419	0.202	0.671	-0.107	1.317	1.383	1.969	1.912	0.055	-0.047	0.101
0.668	38.910	-0.106	-0.049	0.424	0.195	0.625	-0.090	1.306	1.465	1.968	1.908	0.057	-0.046	0.105
0.668	38.892	-0.103	-0.053	0.430	0.189	0.602	-0.017	1.308	1.510	1.963	1.917	0.059	-0.044	0.106
0.669	38.904	-0.102	-0.056	0.434	0.185	0.592	0.053	1.358	1.465	1.977	1.922	0.062	-0.039	0.107
0.669	38.904	-0.100	-0.059	0.439	0.181	0.642	0.054	1.399	1.381	1.971	1.913	0.063	-0.036	0.111
0.669	38.898	-0.101	-0.063	0.443	0.181	0.717	0.009	1.435	1.253	1.966	1.910	0.065	-0.027	0.111
0.669	38.907	-0.102	-0.065	0.446	0.180	0.778	-0.114	1.419	1.140	1.966	1.919	0.066	-0.026	0.110
0.669	38.885	-0.108	-0.066	0.451	0.181	0.776	-0.186	1.402	1.069	1.968	1.920	0.066	-0.020	0.110
0.670	38.864	-0.111	-0.070	0.457	0.181	0.769	-0.216	1.356	1.107	1.971	1.914	0.066	-0.016	0.110
0.670	38.889	-0.115	-0.070	0.462	0.180	0.706	-0.151	1.356	1.222	1.964	1.916	0.063	-0.008	0.104
0.670	38.892	-0.115	-0.072	0.468	0.182	0.676	-0.062	1.428	1.320	1.975	1.920	0.063	-0.002	0.101
0.670	38.892	-0.112	-0.074	0.474	0.184	0.684	0.010	1.526	1.356	1.970	1.921	0.061	0.004	0.098
0.670	38.898	-0.106	-0.078	0.476	0.186	0.731	0.012	1.678	1.373	1.973	1.922	0.060	0.011	0.091
0.671	38.876	-0.099	-0.081	0.478	0.191	0.810	-0.063	1.755	1.356	1.970	1.918	0.055	0.018	0.089
0.671	38.873	-0.097	-0.087	0.480	0.197	0.886	-0.161	1.767	1.287	1.973	1.915	0.055	0.024	0.085
0.671	38.870	-0.092	-0.090	0.479	0.201	0.958	-0.234	1.734	1.259	1.972	1.920	0.051	0.030	0.078
0.671	38.885	-0.095	-0.093	0.479	0.212	0.990	-0.235	1.638	1.224	1.967	1.917	0.045	0.038	0.070
0.671	38.876	-0.098	-0.093	0.477	0.222	0.989	-0.185	1.561	1.184	1.968	1.918	0.040	0.043	0.064
0.672	38.870	-0.101	-0.093	0.473	0.235	0.985	-0.104	1.508	1.180	1.965	1.919	0.037	0.051	0.056
0.672	38.873	-0.103	-0.092	0.470	0.249	0.977	-0.056	1.468	1.176	1.975	1.924	0.032	0.059	0.050
0.672	38.858	-0.103	-0.092	0.465	0.265	0.960	-0.057	1.408	1.166	1.968	1.917	0.027	0.065	0.042
0.672	38.864	-0.099	-0.091	0.459	0.283	0.932	-0.101	1.354	1.163	1.965	1.917	0.024	0.072	0.033
0.672	38.873	-0.094	-0.089	0.445	0.302	0.908	-0.146	1.293	1.160	1.969	1.918	0.019	0.077	0.030
0.673	38.873	-0.087	-0.087	0.432	0.321	0.901	-0.178	1.287	1.157	1.968	1.919	0.016	0.085	0.025
0.673	38.864	-0.083	-0.088	0.416	0.340	0.918	-0.132	1.305	1.150	1.967	1.924	0.013	0.090	0.018
0.673	38.867	-0.077	-0.090	0.394	0.359	0.933	-0.114	1.334	1.207	1.975	1.924	0.010	0.097	0.017
0.673	38.864	-0.076	-0.090	0.372	0.377	0.956	-0.066	1.384	1.272	1.966	1.931	0.006	0.097	0.015
0.673	38.870	-0.075	-0.090	0.348	0.394	0.990	-0.088	1.359	1.353	1.960	1.920	0.005	0.102	0.013
0.674	38.858	-0.074	-0.092	0.321	0.407	1.001	-0.141	1.328	1.372	1.968	1.928	0.003	0.104	0.013
0.674	38.858	-0.074	-0.090	0.296	0.420	1.034	-0.196	1.264	1.362	1.964	1.927	0.001	0.104	0.014
0.674	38.855	-0.074	-0.088	0.269	0.427	1.031	-0.226	1.208	1.318	1.965	1.930	-0.001	0.105	0.016
0.674	38.858	-0.069	-0.086	0.244	0.433	1.026	-0.203	1.193	1.237	1.970	1.930	-0.001	0.107	0.019
0.674	38.867	-0.063	-0.084	0.220	0.433	1.035	-0.138	1.260	1.149	1.963	1.933	-0.005	0.104	0.024
0.675	38.852	-0.058	-0.083	0.199	0.429	1.027	-0.093	1.340	1.136	1.967	1.929	-0.008	0.104	0.028
0.675	38.849	-0.055	-0.083	0.180	0.425	1.028	-0.087	1.343	1.141	1.961	1.928	-0.010	0.100	0.035
0.675	38.867	-0.052	-0.082	0.165	0.412	1.011	-0.099	1.318	1.211	1.963	1.926	-0.011	0.094	0.047
0.675	38.846	-0.051	-0.081	0.152	0.398	0.994	-0.129	1.293	1.313	1.965	1.929	-0.013	0.092	0.053
0.675	38.849	-0.052	-0.081	0.143	0.380	1.001	-0.120	1.204	1.428	1.970	1.921	-0.015	0.085	0.060
0.676	38.821	-0.051	-0.083	0.135	0.360	1.003	-0.082	1.175	1.428	1.964	1.927	-0.017	0.078	0.069
0.676	38.828	-0.051	-0.086	0.129	0.338	1.028	-0.025	1.238	1.409	1.967	1.928	-0.022	0.072	0.078
0.676	38.837	-0.047	-0.089	0.124	0.315	1.067	0.053	1.338	1.368	1.971	1.929	-0.019	0.063	0.085
0.676	38.828	-0.040	-0.095	0.123	0.295	1.134	0.062	1.448	1.357	1.974	1.920	-0.021	0.057	0.094
0.676	38.815	-0.037	-0.100	0.121	0.274	1.148	0.031	1.425	1.415	1.968	1.928	-0.022	0.054	0.099
0.677	38.803	-0.032	-0.105	0.125	0.252	1.149	-0.024	1.320	1.519	1.977	1.940	-0.024	0.039	0.105
0.677	38.806	-0.029	-0.112	0.126	0.236	1.110	-0.061	1.171	1.639	1.981	1.931	-0.024	0.034	0.111
0.677	38.812	-0.029	-0.118	0.132	0.221	1.031	-0.034	1.053	1.693	1.974	1.930	-0.027	0.029	0.112
0.677	38.797	-0.032	-0.123	0.138	0.211	1.010	0.034	0.967	1.671	1.982	1.935	-0.025	0.020	0.115
0.677	38.812	-0.033	-0.128	0.145	0.206	0.970	0.085	0.925	1.593	1.979	1.937	-0.021	0.013	0.117
0.678	38.773	-0.034	-0.131	0.152	0.205	0.973	0.148	0.948	1.496	1.974	1.934	-0.024	0.007	0.120
0.678	38.779	-0.032	-0.131	0.156	0.211	0.982	0.148	1.034	1.405	1.972	1.935	-0.023	0.002	0.118
0.678	38.760	-0.032	-0.131	0.163	0.221	0.993	0.147	1.063	1.310	1.976	1.932	-0.023	-0.005	0.119
0.678	38.773	-0.028	-0.131	0.166	0.234	1.009	0.130	1.054	1.286	1.975	1.934	-0.023	-0.010	0.120
0.678	38.779	-0.028	-0.130	0.171	0.250	1.001	0.114	1.026	1.283	1.975	1.935	-0.024	-0.015	0.111
0.679	38.766	-0.030	-0.128	0.173	0.266	0.980	0.104	0.953	1.319	1.977	1.936	-0.023	-0.019	0.108
0.679	38.776	-0.031	-0.125	0.175	0.284	0.957	0.088	0.932	1.302	1.977	1.941	-0.024	-0.024	0.108
0.679	38.770	-0.036	-0.121	0.177	0.300	0.944	0.080	0.961	1.266	1.976	1.938	-0.024	-0.031	0.104
0.679	38.776	-0.042	-0.117	0.179	0.319	0.945	0.039	1.068	1.240	1.973	1.934	-0.027	-0.033	0.102
0.679	38.782	-0.048	-0.109	0.185	0.331	0.947	0.012	1.220	1.258	1.980	1.941	-0.029	-0.038	0.100
0.680	38.779	-0.052	-0.105	0.189	0.341	0.932	-0.022	1.264	1.289	1.980	1.947	-0.030	-0.043	0.101
0.680	38.785	-0.052	-0.097	0.197	0.349	0.893	-0.016	1.189	1.306	1.978	1.933	-0.033	-0.045	0.100
0.680	38.785	-0.051	-0.090	0.201	0.349	0.834	0.037	1.083	1.337	1.980	1.930	-0.036	-0.048	0.102
0.680	38.766	-0.047	-0.083	0.206	0.346	0.761	0.083	0.974	1.337	1.982	1.936	-0.037	-0.052	0.106
0.680	38.785	-0.044	-0.078	0.209	0.341	0.724	0.116	0.888	1.314	1.983	1.947	-0.041	-0.053	0.109
0.681	38.797	-0.044	-0.077	0.208	0.329	0.752	0.110	0.839	1.284	1.984	1.935	-0.047	-0.052	0.114
0.681	38.791	-0.046	-0.075	0.209	0.314	0.815	0.080	0.777	1.241	1.974	1.935	-0.049	-0.054	0.118
0.681	38.803	-0.050	-0.074	0.204	0.297	0.882	0.035	0.694	1.224	1.981	1.941	-0.053	-0.056	0.125
0.681	38.788	-0.055	-0.076	0.196	0.278	0.897	0.004	0.623	1.235	1.985	1.937	-0.056	-0.054	0.133
0.681	38.788	-0.061	-0.076	0.186	0.258	0.870	-0.010	0.537	1.277	1.983	1.943	-0.055	-0.051	0.140
0.682	38.794	-0.063	-0.080	0.173	0.239	0.795	-0.024	0.475	1.318	1.981	1.941	-0.054	-0.048	0.148
0.682	38.788	-0.066	-0.082	0.159	0.223	0.698	-0.020	0.429	1.363	1.983	1.941	-0.058	-0.043	0.156
0.682	38.779	-0.065	-0.085	0.142	0.209	0.653	-0.026	0.449	1.346	1.982	1.949	-0.060	-0.036	0.161
0.682	38.779	-0.067	-0.091	0.127	0.200	0.643	-0.037	0.572	1.346	1.989	1.942	-0.060	-0.028	0.170
0.682	38.770	-0.066	-0.095	0.113	0.194	0.715	-0.043	0.703	1.286	1.988	1.947	-0.059	-0.020	0.178
0.683	38.776	-0.066	-0.101	0.098	0.197	0.772	-0.057	0.785	1.269	1.988	1.942	-0.060	-0.010	0.181
0.683	38.763	-0.066	-0.107	0.083	0.206	0.820	-0.050	0.763	1.281	1.998	1.947	-0.059	0.000	0.185
0.683	38.763	-0.064	-0.113	0.072	0.220	0.787	-0.073	0.691	1.336	1.987	1.941	-0.057	0.009	0.191
0.683	38.779	-0.063	-0.118	0.059	0.241	0.760	-0.078	0.589	1.373	1.993	1.946	-0.058	0.024	0.192
0.683	38.782	-0.063	-0.122	0.051	0.265	0.708	-0.080	0.470	1.391	1.990	1.944	-0.057	0.037	0.195
0.684	38.757	-0.062	-0.127	0.047	0.295	0.678	-0.093	0.413	1.369	1.991	1.949	-0.056	0.048	0.198
0.684	38.779	-0.062	-0.128	0.044	0.325	0.692	-0.121	0.461	1.294	1.994	1.952	-0.057	0.063	0.199
0.684	38.742	-0.061	-0.129	0.045	0.353	0.707	-0.123	0.526	1.223	1.993	1.940	-0.058	0.072	0.203
0.684	38.751	-0.057	-0.128	0.047	0.386	0.750	-0.107	0.595	1.204	2.000	1.944	-0.059	0.082	0.202
0.684	38.766	-0.053	-0.125	0.049	0.410	0.731	-0.059	0.570	1.272	2.002	1.949	-0.060	0.094	0.206
0.685	38.760	-0.050	-0.121	0.053	0.437	0.732	-0.008	0.437	1.338	2.001	1.949	-0.061	0.101	0.212
0.685	38.742	-0.044	-0.117	0.054	0.458	0.694	0.016	0.293	1.453	1.986	1.951	-0.062	0.109	0.214
0.685	38.754	-0.041	-0.112	0.056	0.473	0.687	0.015	0.191	1.527	1.995	1.945	-0.067	0.116	0.219
0.685	38.736	-0.037	-0.108	0.053	0.484	0.692	0.000	0.211	1.538	1.993	1.947	-0.068	0.120	0.221
0.685	38.760	-0.032	-0.100	0.053	0.489	0.736	-0.023	0.314	1.460	2.002	1.950	-0.073	0.127	0.226
0.686	38.736	-0.027	-0.097	0.046	0.488	0.796	-0.010	0.393	1.351	1.996	1.954	-0.078	0.132	0.233
0.686	38.739	-0.022	-0.093	0.038	0.481	0.825	-0.007	0.448	1.325	1.997	1.954	-0.083	0.134	0.240
0.686	38.757	-0.018	-0.089	0.025	0.471	0.793	0.007	0.332	1.405	1.997	1.952	-0.086	0.136	0.248
0.686	38.757	-0.012	-0.086	0.014	0.455	0.751	0.034	0.145	1.498	2.008	1.950	-0.094	0.137	0.258
0.686	38.745	-0.009	-0.084	-0.002	0.436	0.738	0.037	-0.099	1.584	2.000	1.955	-0.099	0.138	0.266
0.687	38.782	-0.011	-0.081	-0.019	0.414	0.775	0.039	-0.252	1.572	1.987	1.952	-0.103	0.140	0.275
0.687	38.724	-0.006	-0.079	-0.038	0.389	0.872	0.060	-0.182	1.463	1.996	1.949	-0.108	0.136	0.286
0.687	38.748	-0.003	-0.081	-0.058	0.366	0.994	0.075	0.058	1.265	2.006	1.948	-0.115	0.138	0.294
0.687	38.751	-0.002	-0.079	-0.078	0.342	1.054	0.132	0.330	1.078	1.989	1.960	-0.121	0.135	0.303
0.687	38.730	-0.002	-0.084	-0.096	0.320	1.093	0.165	0.513	0.969	1.996	1.949	-0.126	0.137	0.314
0.688	38.739	0.002	-0.087	-0.117	0.299	1.040	0.170	0.454	0.989	1.998	1.955	-0.132	0.136	0.318
0.688	38.748	0.006	-0.092	-0.132	0.280	0.956	0.146	0.276	1.091	1.993	1.953	-0.138	0.137	0.323
0.688	38.742	0.011	-0.095	-0.149	0.264	0.918	0.126	0.093	1.185	2.001	1.952	-0.142	0.137	0.330
0.688	38.736	0.014	-0.100	-0.163	0.252	0.936	0.111	0.015	1.225	1.989	1.954	-0.148	0.137	0.333
0.688	38.770	0.017	-0.103	-0.175	0.243	1.042	0.158	0.066	1.202	1.990	1.954	-0.153	0.139	0.332
0.689	38.736	0.017	-0.104	-0.183	0.240	1.159	0.234	0.172	1.091	2.001	1.951	-0.157	0.139	0.335
0.689	38.724	0.017	-0.105	-0.188	0.238	1.241	0.308	0.293	1.011	1.995	1.956	-0.160	0.140	0.338
0.689	38.742	0.013	-0.104	-0.189	0.241	1.252	0.326	0.322	0.969	1.991	1.952	-0.167	0.142	0.332
0.689	38.742	0.013	-0.102	-0.188	0.243	1.228	0.289	0.156	1.013	2.002	1.955	-0.172	0.145	0.328
0.689	38.724	0.014	-0.097	-0.183	0.250	1.171	0.218	-0.122	1.189	2.000	1.957	-0.174	0.146	0.323
0.690	38.739	0.015	-0.091	-0.171	0.261	1.135	0.163	-0.339	1.325	1.989	1.956	-0.178	0.147	0.317
0.690	38.733	0.017	-0.086	-0.164	0.271	1.124	0.135	-0.458	1.386	1.995	1.953	-0.182	0.151	0.312
0.690	38.724	0.019	-0.081	-0.152	0.285	1.134	0.156	-0.351	1.296	1.997	1.954	-0.186	0.149	0.302
0.690	38.733	0.020	-0.075	-0.137	0.297	1.163	0.204	-0.124	1.208	2.000	1.954	-0.189	0.149	0.294
0.690	38.745	0.017	-0.074	-0.123	0.310	1.169	0.237	0.129	1.167	1.996	1.955	-0.195	0.150	0.286
0.691	38.742	0.012	-0.072	-0.110	0.319	1.164	0.245	0.191	1.198	2.001	1.953	-0.195	0.147	0.276
0.691	38.730	0.003	-0.073	-0.098	0.328	1.135	0.192	0.033	1.325	1.997	1.956	-0.197	0.145	0.268
0.691	38.742	-0.006	-0.073	-0.086	0.333	1.092	0.109	-0.251	1.421	1.997	1.945	-0.201	0.143	0.260
0.691	38.754	-0.015	-0.076	-0.073	0.334	1.050	0.032	-0.481	1.454	1.997	1.951	-0.203	0.139	0.250
0.691	38.736	-0.019	-0.078	-0.062	0.331	1.043	0.012	-0.501	1.368	2.002	1.953	-0.204	0.135	0.247
0.692	38.727	-0.022	-0.079	-0.052	0.327	1.040	0.080	-0.326	1.174	1.999	1.962	-0.204	0.131	0.238
0.692	38.748	-0.018	-0.080	-0.044	0.317	1.041	0.132	-0.085	1.080	1.998	1.956	-0.205	0.125	0.233
0.692	38.736	-0.018	-0.079	-0.035	0.303	1.050	0.161	0.064	1.066	1.994	1.959	-0.205	0.119	0.228
0.692	38.751	-0.017	-0.078	-0.029	0.288	1.037	0.134	0.008	1.124	1.998	1.961	-0.205	0.113	0.222
0.692	38.760	-0.018	-0.077	-0.024	0.269	1.041	0.081	-0.230	1.253	1.995	1.959	-0.203	0.106	0.217
0.693	38.760	-0.023	-0.075	-0.022	0.247	1.018	0.058	-0.457	1.336	1.996	1.950	-0.202	0.098	0.212
0.693	38.748	-0.029	-0.072	-0.023	0.229	0.960	0.058	-0.587	1.331	1.991	1.956	-0.198	0.092	0.208
0.693	38.766	-0.035	-0.071	-0.024	0.209	0.921	0.108	-0.500	1.238	1.996	1.949	-0.198	0.086	0.207
0.693	38.760	-0.039	-0.067	-0.029	0.192	0.876	0.169	-0.306	1.171	2.001	1.958	-0.194	0.080	0.204
0.693	38.794	-0.041	-0.065	-0.034	0.178	0.849	0.214	-0.174	1.134	1.995	1.955	-0.191	0.075	0.198
0.694	38.766	-0.042	-0.062	-0.042	0.169	0.809	0.228	-0.146	1.153	1.994	1.959	-0.187	0.069	0.196
0.694	38.754	-0.040	-0.061	-0.049	0.159	0.757	0.185	-0.282	1.229	2.000	1.953	-0.183	0.064	0.194
0.694	38.760	-0.039	-0.057	-0.060	0.159	0.688	0.111	-0.489	1.293	1.991	1.958	-0.175	0.062	0.188
0.694	38.763	-0.041	-0.054	-0.068	0.157	0.601	0.048	-0.679	1.262	1.987	1.957	-0.170	0.059	0.183
0.694	38.770	-0.042	-0.052	-0.079	0.162	0.571	0.027	-0.767	1.148	1.996	1.964	-0.161	0.054	0.177
0.695	38.763	-0.045	-0.049	-0.088	0.170	0.534	0.051	-0.663	0.982	1.991	1.958	-0.156	0.056	0.172
0.695	38.757	-0.048	-0.046	-0.099	0.182	0.548	0.104	-0.437	0.901	1.990	1.957	-0.152	0.056	0.166
0.695	38.770	-0.051	-0.044	-0.106	0.195	0.551	0.166	-0.251	0.890	1.994	1.961	-0.144	0.052	0.159
0.695	38.773	-0.052	-0.044	-0.115	0.212	0.536	0.177	-0.249	0.983	1.994	1.956	-0.138	0.053	0.152
0.695	38.745	-0.052	-0.047	-0.125	0.230	0.500	0.138	-0.395	1.112	1.992	1.963	-0.135	0.052	0.150
0.696	38.748	-0.050	-0.046	-0.131	0.248	0.440	0.089	-0.631	1.150	2.002	1.957	-0.127	0.052	0.144
0.696	38.788	-0.046	-0.050	-0.135	0.264	0.416	0.070	-0.736	1.108	1.992	1.959	-0.120	0.050	0.138
0.696	38.739	-0.043	-0.053	-0.136	0.278	0.415	0.092	-0.680	1.009	1.993	1.964	-0.120	0.053	0.132
0.696	38.791	-0.039	-0.055	-0.135	0.288	0.433	0.122	-0.478	0.858	1.996	1.952	-0.115	0.051	0.129
0.696	38.766	-0.038	-0.057	-0.135	0.293	0.480	0.196	-0.263	0.769	1.993	1.949	-0.110	0.048	0.125
0.697	38.745	-0.036	-0.060	-0.132	0.298	0.536	0.217	-0.141	0.768	1.988	1.954	-0.109	0.049	0.124
0.697	38.751	-0.042	-0.058	-0.129	0.297	0.567	0.229	-0.155	0.840	1.991	1.959	-0.102	0.046	0.118
0.697	38.742	-0.042	-0.058	-0.122	0.292	0.616	0.201	-0.223	0.941	2.000	1.951	-0.104	0.043	0.118
0.697	38.733	-0.045	-0.055	-0.116	0.284	0.578	0.179	-0.289	0.935	1.993	1.958	-0.100	0.045	0.118
0.697	38.751	-0.042	-0.051	-0.108	0.275	0.582	0.175	-0.337	0.858	1.999	1.960	-0.098	0.043	0.117
0.698	38.739	-0.040	-0.049	-0.101	0.262	0.550	0.194	-0.265	0.731	1.998	1.960	-0.095	0.045	0.115
0.698	38.742	-0.036	-0.044	-0.092	0.246	0.533	0.223	-0.104	0.635	1.985	1.961	-0.092	0.042	0.113
0.698	38.724	-0.029	-0.041	-0.084	0.235	0.551	0.245	0.023	0.619	1.990	1.960	-0.089	0.038	0.115
0.698	38.721	-0.023	-0.039	-0.072	0.221	0.560	0.239	0.039	0.679	1.987	1.957	-0.085	0.041	0.117
0.698	38.739	-0.019	-0.035	-0.060	0.209	0.601	0.228	-0.098	0.791	1.992	1.953	-0.082	0.041	0.116
0.699	38.730	-0.020	-0.031	-0.044	0.200	0.611	0.173	-0.270	0.821	1.989	1.954	-0.075	0.039	0.118
0.699	38.724	-0.021	-0.026	-0.030	0.194	0.647	0.142	-0.393	0.811	1.984	1.959	-0.074	0.041	0.119
0.699	38.727	-0.025	-0.021	-0.012	0.193	0.679	0.151	-0.410	0.732	1.988	1.960	-0.067	0.041	0.115
0.699	38.727	-0.027	-0.019	0.003	0.193	0.700	0.179	-0.346	0.654	1.992	1.953	-0.061	0.044	0.115
0.699	38.733	-0.026	-0.016	0.023	0.198	0.729	0.230	-0.278	0.639	1.994	1.962	-0.056	0.048	0.115
0.700	38.712	-0.026	-0.015	0.039	0.207	0.708	0.269	-0.229	0.703	1.992	1.960	-0.049	0.049	0.113
0.700	38.742	-0.025	-0.012	0.056	0.215	0.682	0.298	-0.231	0.808	1.984	1.951	-0.044	0.053	0.113
0.700	38.724	-0.022	-0.015	0.072	0.226	0.633	0.283	-0.274	0.900	1.988	1.946	-0.040	0.056	0.112
0.700	38.739	-0.021	-0.016	0.086	0.236	0.608	0.268	-0.325	0.932	1.991	1.951	-0.033	0.060	0.109
0.700	38.727	-0.023	-0.020	0.099	0.245	0.611	0.259	-0.334	0.884	1.990	1.955	-0.029	0.063	0.108
0.701	38.745	-0.026	-0.026	0.111	0.254	0.651	0.266	-0.256	0.748	1.995	1.957	-0.025	0.066	0.107
0.701	38.742	-0.030	-0.029	0.120	0.261	0.669	0.320	-0.128	0.596	1.991	1.956	-0.018	0.066	0.105
0.701	38.751	-0.035	-0.032	0.127	0.265	0.702	0.399	-0.089	0.504	1.988	1.952	-0.019	0.070	0.103
0.701	38.739	-0.038	-0.031	0.131	0.266	0.689	0.469	-0.167	0.476	1.991	1.954	-0.014	0.070	0.100
0.701	38.760	-0.041	-0.035	0.132	0.262	0.671	0.536	-0.265	0.550	1.989	1.957	-0.015	0.070	0.098
0.702	38.733	-0.044	-0.038	0.129	0.256	0.694	0.534	-0.386	0.664	1.995	1.957	-0.014	0.069	0.097
0.702	38.748	-0.045	-0.039	0.124	0.246	0.729	0.509	-0.433	0.805	1.990	1.952	-0.015	0.067	0.091
0.702	38.773	-0.049	-0.042	0.117	0.234	0.766	0.449	-0.401	0.847	1.992	1.953	-0.015	0.065	0.086
0.702	38.757	-0.051	-0.044	0.107	0.217	0.750	0.407	-0.308	0.836	1.987	1.951	-0.015	0.064	0.083
0.702	38.788	-0.056	-0.046	0.096	0.198	0.736	0.411	-0.196	0.798	1.989	1.956	-0.017	0.057	0.078
0.703	38.779	-0.061	-0.047	0.083	0.176	0.683	0.402	-0.108	0.767	1.988	1.953	-0.019	0.056	0.073
0.703	38.788	-0.068	-0.045	0.072	0.153	0.637	0.422	-0.076	0.747	1.992	1.955	-0.021	0.048	0.068
0.703	38.794	-0.077	-0.046	0.059	0.130	0.607	0.425	-0.102	0.768	1.984	1.954	-0.022	0.043	0.061
0.703	38.785	-0.081	-0.044	0.046	0.104	0.626	0.452	-0.173	0.773	1.995	1.951	-0.024	0.042	0.058
0.703	38.809	-0.083	-0.043	0.035	0.081	0.683	0.484	-0.251	0.797	1.993	1.949	-0.025	0.035	0.051
0.704	38.800	-0.086	-0.043	0.025	0.058	0.763	0.507	-0.253	0.719	1.987	1.954	-0.024	0.030	0.046
0.704	38.812	-0.087	-0.041	0.017	0.033	0.807	0.523	-0.201	0.630	1.987	1.948	-0.026	0.026	0.039
