Comment:	20231003 sppedbump
Time	Vehicle Speed	FL Sprung acceleration	FR Sprung acceleration	RL Sprung acceleration	RR Sprung acceleration	FL Unsprung acceleration	FR Unsprung acceleration	RL Unsprung acceleration	RR Unsprung acceleration	Bellow pressure RL	Bellow pressure RR	Acceleration X	Acceleration Y	Acceleration Z
0.043	40.643	0.050	0.207	-0.051	-0.064	-1.261	0.518	0.799	0.712	1.908	1.843	-0.034	0.145	0.060
0.044	40.662	0.047	0.205	-0.030	-0.060	-1.247	0.545	0.807	0.747	1.904	1.840	-0.029	0.144	0.056
0.044	40.665	0.040	0.206	-0.005	-0.052	-1.234	0.579	0.814	0.800	1.903	1.842	-0.031	0.142	0.055
0.044	40.646	0.031	0.210	0.023	-0.043	-1.201	0.595	0.762	0.836	1.913	1.854	-0.026	0.138	0.051
0.044	40.662	0.023	0.212	0.054	-0.033	-1.139	0.578	0.703	0.882	1.912	1.847	-0.025	0.134	0.047
0.044	40.656	0.018	0.217	0.086	-0.021	-1.099	0.551	0.677	0.934	1.915	1.844	-0.024	0.129	0.049
0.045	40.646	0.016	0.221	0.115	-0.008	-1.050	0.517	0.695	0.957	1.920	1.842	-0.023	0.121	0.049
0.045	40.656	0.016	0.220	0.145	0.004	-1.053	0.487	0.738	0.981	1.907	1.851	-0.021	0.113	0.051
0.045	40.640	0.024	0.222	0.172	0.015	-1.060	0.447	0.715	0.986	1.916	1.855	-0.014	0.104	0.052
0.045	40.637	0.029	0.220	0.198	0.022	-1.067	0.458	0.638	0.987	1.914	1.840	-0.015	0.094	0.051
0.045	40.628	0.033	0.215	0.220	0.024	-1.062	0.462	0.567	0.986	1.924	1.844	-0.013	0.084	0.052
0.046	40.628	0.033	0.212	0.235	0.023	-1.001	0.487	0.525	0.971	1.926	1.848	-0.010	0.072	0.052
0.046	40.628	0.030	0.208	0.246	0.016	-0.888	0.495	0.483	0.930	1.925	1.853	-0.009	0.061	0.055
0.046	40.613	0.028	0.203	0.253	0.004	-0.768	0.530	0.483	0.869	1.919	1.853	-0.006	0.050	0.054
0.046	40.607	0.027	0.199	0.257	-0.009	-0.677	0.530	0.544	0.731	1.921	1.845	-0.007	0.037	0.054
0.046	40.622	0.029	0.197	0.255	-0.023	-0.614	0.538	0.638	0.631	1.930	1.848	-0.005	0.027	0.053
0.047	40.616	0.033	0.195	0.252	-0.037	-0.587	0.568	0.701	0.604	1.930	1.849	-0.006	0.015	0.053
0.047	40.598	0.042	0.194	0.246	-0.048	-0.574	0.563	0.631	0.705	1.932	1.851	-0.003	0.002	0.049
0.047	40.619	0.051	0.192	0.241	-0.053	-0.569	0.541	0.459	0.873	1.932	1.848	-0.002	-0.009	0.048
0.047	40.591	0.061	0.190	0.234	-0.056	-0.541	0.514	0.229	1.051	1.932	1.855	-0.001	-0.021	0.045
0.047	40.598	0.065	0.186	0.227	-0.053	-0.495	0.482	0.013	1.127	1.939	1.852	-0.001	-0.032	0.044
0.048	40.604	0.067	0.184	0.220	-0.046	-0.487	0.464	-0.065	1.098	1.931	1.850	-0.001	-0.041	0.039
0.048	40.579	0.070	0.184	0.211	-0.033	-0.471	0.490	0.007	0.998	1.928	1.850	-0.002	-0.050	0.032
0.048	40.576	0.068	0.179	0.205	-0.015	-0.468	0.526	0.171	0.900	1.926	1.849	-0.002	-0.058	0.031
0.048	40.594	0.070	0.178	0.192	0.005	-0.456	0.578	0.256	0.841	1.938	1.856	-0.001	-0.069	0.025
0.048	40.588	0.074	0.177	0.181	0.032	-0.429	0.607	0.181	0.870	1.943	1.850	-0.005	-0.075	0.019
0.049	40.570	0.074	0.177	0.168	0.064	-0.393	0.620	0.021	0.949	1.937	1.857	-0.004	-0.080	0.013
0.049	40.591	0.078	0.178	0.157	0.098	-0.304	0.594	-0.134	0.991	1.931	1.850	-0.006	-0.088	0.007
0.049	40.552	0.080	0.176	0.144	0.139	-0.215	0.545	-0.172	1.022	1.935	1.853	-0.009	-0.092	0.001
0.049	40.546	0.073	0.173	0.135	0.181	-0.174	0.488	-0.082	0.992	1.940	1.855	-0.009	-0.097	-0.007
0.049	40.570	0.070	0.167	0.123	0.226	-0.179	0.422	0.074	0.975	1.943	1.858	-0.014	-0.101	-0.013
0.050	40.549	0.061	0.161	0.115	0.264	-0.218	0.432	0.223	0.937	1.949	1.863	-0.014	-0.107	-0.021
0.050	40.521	0.052	0.151	0.110	0.301	-0.270	0.460	0.240	0.937	1.939	1.860	-0.017	-0.109	-0.028
0.050	40.567	0.043	0.142	0.105	0.327	-0.288	0.549	0.120	0.945	1.940	1.855	-0.020	-0.113	-0.033
0.050	40.512	0.036	0.132	0.104	0.348	-0.235	0.613	-0.051	0.913	1.939	1.853	-0.024	-0.116	-0.041
0.050	40.521	0.030	0.118	0.100	0.359	-0.149	0.672	-0.167	0.878	1.939	1.857	-0.027	-0.118	-0.051
0.051	40.549	0.027	0.111	0.101	0.361	-0.061	0.689	-0.195	0.804	1.945	1.856	-0.030	-0.118	-0.059
0.051	40.512	0.023	0.103	0.099	0.353	0.015	0.706	-0.122	0.725	1.942	1.860	-0.035	-0.120	-0.064
0.051	40.512	0.017	0.096	0.098	0.338	0.028	0.707	-0.011	0.693	1.935	1.862	-0.037	-0.123	-0.072
0.051	40.515	0.012	0.093	0.098	0.315	0.003	0.729	-0.014	0.704	1.950	1.857	-0.038	-0.123	-0.077
0.051	40.521	0.004	0.090	0.100	0.288	-0.069	0.763	-0.059	0.805	1.948	1.858	-0.044	-0.122	-0.084
0.052	40.518	-0.006	0.089	0.104	0.253	-0.130	0.805	-0.167	0.893	1.945	1.853	-0.046	-0.124	-0.089
0.052	40.521	-0.015	0.091	0.108	0.215	-0.181	0.831	-0.259	0.926	1.952	1.862	-0.048	-0.125	-0.094
0.052	40.524	-0.024	0.092	0.108	0.174	-0.183	0.824	-0.271	0.946	1.947	1.859	-0.051	-0.119	-0.098
0.052	40.512	-0.030	0.094	0.112	0.130	-0.183	0.825	-0.154	0.836	1.956	1.862	-0.053	-0.123	-0.103
0.052	40.533	-0.034	0.094	0.115	0.087	-0.155	0.838	0.011	0.762	1.962	1.861	-0.053	-0.121	-0.101
0.053	40.512	-0.037	0.097	0.117	0.043	-0.142	0.864	0.084	0.778	1.955	1.856	-0.053	-0.120	-0.102
0.053	40.515	-0.040	0.101	0.117	0.002	-0.175	0.882	0.098	0.859	1.957	1.858	-0.054	-0.118	-0.104
0.053	40.518	-0.045	0.103	0.113	-0.033	-0.292	0.886	-0.019	1.014	1.957	1.868	-0.054	-0.115	-0.105
0.053	40.530	-0.051	0.106	0.108	-0.064	-0.429	0.872	-0.198	1.094	1.954	1.861	-0.055	-0.111	-0.103
0.053	40.524	-0.059	0.107	0.103	-0.083	-0.516	0.813	-0.367	1.027	1.956	1.864	-0.054	-0.107	-0.100
0.054	40.506	-0.066	0.109	0.097	-0.097	-0.563	0.717	-0.421	0.862	1.962	1.863	-0.053	-0.103	-0.099
0.054	40.509	-0.076	0.108	0.086	-0.103	-0.544	0.650	-0.387	0.662	1.955	1.868	-0.054	-0.098	-0.095
0.054	40.543	-0.087	0.103	0.076	-0.101	-0.520	0.627	-0.302	0.533	1.964	1.860	-0.050	-0.092	-0.092
0.054	40.527	-0.092	0.101	0.068	-0.092	-0.483	0.648	-0.279	0.522	1.957	1.862	-0.050	-0.087	-0.086
0.054	40.521	-0.096	0.094	0.060	-0.078	-0.449	0.684	-0.412	0.664	1.953	1.867	-0.048	-0.081	-0.081
0.055	40.543	-0.099	0.085	0.051	-0.062	-0.441	0.730	-0.611	0.762	1.968	1.866	-0.050	-0.073	-0.073
0.055	40.533	-0.101	0.075	0.046	-0.035	-0.457	0.780	-0.761	0.851	1.965	1.866	-0.050	-0.068	-0.065
0.055	40.543	-0.104	0.064	0.040	-0.008	-0.493	0.808	-0.776	0.795	1.964	1.870	-0.049	-0.062	-0.058
0.055	40.549	-0.107	0.053	0.038	0.022	-0.542	0.825	-0.696	0.698	1.955	1.866	-0.050	-0.055	-0.052
0.055	40.527	-0.110	0.043	0.033	0.051	-0.585	0.790	-0.563	0.666	1.962	1.867	-0.052	-0.046	-0.041
0.056	40.558	-0.115	0.036	0.029	0.080	-0.598	0.744	-0.449	0.731	1.969	1.869	-0.052	-0.039	-0.033
0.056	40.564	-0.118	0.029	0.021	0.107	-0.610	0.694	-0.440	0.885	1.960	1.876	-0.054	-0.036	-0.023
0.056	40.558	-0.121	0.027	0.016	0.132	-0.589	0.713	-0.555	1.040	1.964	1.871	-0.058	-0.030	-0.013
0.056	40.567	-0.123	0.026	0.009	0.155	-0.524	0.761	-0.674	1.104	1.973	1.876	-0.058	-0.023	-0.007
0.056	40.579	-0.122	0.024	-0.002	0.173	-0.424	0.819	-0.732	1.089	1.963	1.863	-0.059	-0.019	0.002
0.057	40.579	-0.124	0.025	-0.013	0.188	-0.323	0.888	-0.719	0.926	1.968	1.868	-0.060	-0.014	0.010
0.057	40.573	-0.123	0.024	-0.025	0.200	-0.230	0.912	-0.691	0.732	1.961	1.875	-0.064	-0.008	0.018
0.057	40.607	-0.124	0.023	-0.038	0.207	-0.174	0.921	-0.652	0.653	1.961	1.874	-0.066	-0.004	0.025
0.057	40.576	-0.120	0.023	-0.052	0.205	-0.181	0.882	-0.693	0.689	1.967	1.876	-0.067	0.003	0.033
0.057	40.588	-0.115	0.023	-0.062	0.201	-0.179	0.868	-0.802	0.835	1.966	1.872	-0.070	0.006	0.039
0.058	40.594	-0.108	0.018	-0.074	0.194	-0.193	0.798	-1.018	0.969	1.965	1.874	-0.071	0.012	0.047
0.058	40.598	-0.101	0.017	-0.083	0.180	-0.153	0.767	-1.190	1.075	1.962	1.875	-0.071	0.015	0.049
0.058	40.564	-0.095	0.017	-0.091	0.165	-0.062	0.792	-1.216	1.067	1.967	1.876	-0.073	0.020	0.057
0.058	40.601	-0.091	0.013	-0.097	0.147	0.060	0.820	-1.135	0.954	1.971	1.874	-0.074	0.024	0.065
0.058	40.610	-0.086	0.011	-0.097	0.124	0.206	0.875	-0.975	0.802	1.969	1.876	-0.074	0.025	0.063
0.059	40.558	-0.082	0.008	-0.096	0.103	0.322	0.909	-0.873	0.808	1.964	1.873	-0.079	0.028	0.065
0.059	40.607	-0.085	0.004	-0.090	0.079	0.397	0.892	-0.852	0.901	1.971	1.873	-0.077	0.031	0.066
0.059	40.576	-0.081	-0.001	-0.083	0.060	0.457	0.885	-0.914	1.064	1.975	1.874	-0.080	0.031	0.068
0.059	40.594	-0.082	-0.008	-0.073	0.044	0.476	0.880	-1.048	1.101	1.974	1.877	-0.077	0.030	0.064
0.059	40.594	-0.081	-0.015	-0.059	0.027	0.470	0.852	-1.208	1.067	1.986	1.873	-0.081	0.030	0.062
0.060	40.604	-0.080	-0.023	-0.046	0.016	0.457	0.825	-1.219	0.989	1.977	1.874	-0.080	0.031	0.058
0.060	40.610	-0.077	-0.030	-0.031	0.007	0.493	0.819	-1.136	0.919	1.984	1.868	-0.085	0.028	0.053
0.060	40.598	-0.077	-0.036	-0.017	0.002	0.528	0.808	-1.042	0.914	1.976	1.876	-0.085	0.024	0.048
0.060	40.604	-0.076	-0.041	-0.002	-0.001	0.616	0.819	-1.066	0.996	1.982	1.881	-0.087	0.020	0.040
0.060	40.616	-0.078	-0.044	0.014	-0.001	0.718	0.862	-1.162	1.076	1.978	1.875	-0.089	0.018	0.033
0.061	40.616	-0.081	-0.047	0.028	0.004	0.816	0.885	-1.240	1.088	1.978	1.875	-0.090	0.014	0.027
0.061	40.637	-0.086	-0.047	0.039	0.011	0.904	0.910	-1.274	1.004	1.979	1.877	-0.091	0.007	0.020
0.061	40.610	-0.092	-0.048	0.049	0.022	0.962	0.906	-1.254	0.916	1.978	1.880	-0.094	0.001	0.014
0.061	40.607	-0.101	-0.048	0.057	0.037	0.992	0.924	-1.228	0.882	1.968	1.879	-0.093	-0.005	0.006
0.061	40.619	-0.108	-0.050	0.063	0.053	1.003	0.941	-1.277	0.889	1.981	1.876	-0.094	-0.011	0.000
0.062	40.625	-0.111	-0.052	0.069	0.071	1.001	0.968	-1.324	0.897	1.977	1.873	-0.092	-0.015	-0.005
0.062	40.604	-0.115	-0.057	0.074	0.087	0.980	0.986	-1.361	0.877	1.980	1.872	-0.092	-0.021	-0.009
0.062	40.625	-0.113	-0.064	0.077	0.103	1.007	0.990	-1.389	0.887	1.986	1.869	-0.090	-0.027	-0.015
0.062	40.640	-0.115	-0.071	0.075	0.111	1.062	0.973	-1.355	0.857	1.980	1.869	-0.087	-0.030	-0.015
0.062	40.625	-0.118	-0.078	0.074	0.121	1.143	0.947	-1.321	0.845	1.988	1.880	-0.084	-0.033	-0.016
0.063	40.613	-0.124	-0.086	0.072	0.123	1.191	0.895	-1.336	0.811	1.987	1.878	-0.077	-0.037	-0.014
0.063	40.610	-0.131	-0.092	0.068	0.123	1.205	0.852	-1.359	0.814	1.983	1.874	-0.072	-0.037	-0.016
0.063	40.613	-0.140	-0.098	0.064	0.118	1.189	0.864	-1.457	0.838	1.982	1.873	-0.068	-0.035	-0.012
0.063	40.604	-0.149	-0.105	0.060	0.113	1.150	0.890	-1.530	0.876	1.984	1.873	-0.061	-0.039	-0.009
0.063	40.637	-0.154	-0.111	0.055	0.105	1.113	0.929	-1.560	0.902	1.984	1.881	-0.050	-0.038	-0.005
0.064	40.631	-0.160	-0.117	0.048	0.096	1.092	0.959	-1.565	0.864	1.984	1.875	-0.048	-0.035	0.002
0.064	40.616	-0.160	-0.125	0.040	0.087	1.116	0.972	-1.503	0.784	1.995	1.868	-0.035	-0.034	0.009
0.064	40.628	-0.160	-0.133	0.030	0.080	1.124	0.943	-1.367	0.702	1.983	1.875	-0.027	-0.031	0.017
0.064	40.628	-0.163	-0.142	0.022	0.069	1.144	0.884	-1.250	0.708	1.982	1.876	-0.019	-0.029	0.027
0.064	40.625	-0.164	-0.147	0.015	0.060	1.153	0.840	-1.260	0.788	1.986	1.881	-0.012	-0.026	0.034
0.065	40.640	-0.168	-0.158	0.008	0.051	1.145	0.768	-1.301	0.987	1.979	1.877	-0.002	-0.023	0.046
0.065	40.637	-0.176	-0.163	0.001	0.039	1.147	0.760	-1.357	1.196	1.991	1.874	0.004	-0.020	0.058
0.065	40.619	-0.182	-0.168	-0.003	0.030	1.189	0.768	-1.394	1.299	1.993	1.876	0.012	-0.018	0.066
0.065	40.671	-0.192	-0.171	-0.008	0.024	1.224	0.800	-1.413	1.199	1.981	1.877	0.018	-0.014	0.075
0.065	40.652	-0.197	-0.171	-0.012	0.020	1.250	0.847	-1.379	1.001	1.984	1.876	0.023	-0.013	0.087
0.066	40.680	-0.201	-0.174	-0.014	0.022	1.222	0.863	-1.354	0.791	1.984	1.877	0.028	-0.011	0.095
0.066	40.674	-0.207	-0.175	-0.017	0.028	1.184	0.843	-1.360	0.652	1.982	1.872	0.033	-0.007	0.103
0.066	40.680	-0.211	-0.175	-0.019	0.035	1.071	0.772	-1.454	0.609	1.982	1.879	0.035	-0.006	0.112
0.066	40.671	-0.214	-0.174	-0.022	0.049	0.978	0.698	-1.564	0.645	1.982	1.870	0.038	-0.004	0.119
0.066	40.707	-0.217	-0.172	-0.024	0.063	0.917	0.647	-1.662	0.731	1.987	1.876	0.043	-0.003	0.125
0.067	40.723	-0.222	-0.170	-0.022	0.080	0.901	0.658	-1.672	0.807	1.985	1.871	0.045	-0.002	0.131
0.067	40.714	-0.225	-0.170	-0.018	0.098	0.898	0.728	-1.605	0.815	1.980	1.880	0.045	-0.002	0.136
0.067	40.720	-0.228	-0.172	-0.014	0.114	0.898	0.797	-1.512	0.836	1.980	1.874	0.043	-0.002	0.138
0.067	40.744	-0.228	-0.176	-0.010	0.130	0.908	0.820	-1.396	0.893	1.971	1.870	0.043	0.003	0.140
0.067	40.750	-0.229	-0.181	-0.005	0.140	0.878	0.804	-1.312	0.968	1.975	1.866	0.043	-0.000	0.139
0.068	40.744	-0.223	-0.186	-0.001	0.149	0.886	0.754	-1.290	1.042	1.982	1.875	0.044	-0.001	0.139
0.068	40.756	-0.223	-0.193	0.002	0.154	0.897	0.705	-1.268	1.081	1.985	1.872	0.042	-0.002	0.138
0.068	40.771	-0.222	-0.199	0.001	0.154	0.887	0.719	-1.287	1.034	1.971	1.872	0.043	0.001	0.130
0.068	40.753	-0.224	-0.201	-0.001	0.153	0.894	0.795	-1.287	0.916	1.980	1.864	0.041	0.001	0.125
0.068	40.771	-0.224	-0.209	-0.004	0.148	0.898	0.821	-1.304	0.805	1.982	1.868	0.044	0.002	0.120
0.069	40.775	-0.224	-0.214	-0.009	0.137	0.881	0.865	-1.336	0.715	1.975	1.866	0.042	0.002	0.114
0.069	40.756	-0.228	-0.219	-0.014	0.126	0.834	0.819	-1.382	0.717	1.975	1.862	0.041	0.004	0.105
0.069	40.796	-0.230	-0.219	-0.023	0.108	0.776	0.781	-1.464	0.749	1.975	1.867	0.044	0.004	0.092
0.069	40.778	-0.227	-0.221	-0.032	0.089	0.711	0.727	-1.515	0.819	1.977	1.860	0.041	0.004	0.087
0.069	40.771	-0.224	-0.221	-0.043	0.072	0.625	0.719	-1.518	0.874	1.973	1.862	0.041	0.002	0.077
0.070	40.796	-0.221	-0.221	-0.056	0.052	0.601	0.744	-1.505	0.870	1.967	1.859	0.039	0.003	0.066
0.070	40.768	-0.214	-0.221	-0.071	0.034	0.654	0.808	-1.476	0.800	1.971	1.859	0.038	0.003	0.059
0.070	40.787	-0.211	-0.220	-0.086	0.022	0.780	0.888	-1.431	0.735	1.970	1.858	0.037	0.000	0.049
0.070	40.762	-0.209	-0.218	-0.102	0.013	0.951	0.928	-1.373	0.707	1.970	1.858	0.037	-0.003	0.042
0.070	40.747	-0.208	-0.215	-0.119	0.009	1.081	0.906	-1.345	0.744	1.963	1.864	0.035	-0.004	0.031
0.071	40.771	-0.208	-0.213	-0.138	0.006	1.151	0.816	-1.401	0.765	1.960	1.863	0.031	-0.004	0.026
0.071	40.750	-0.208	-0.210	-0.156	0.008	1.130	0.712	-1.422	0.744	1.964	1.865	0.028	-0.010	0.014
0.071	40.744	-0.206	-0.208	-0.174	0.013	1.086	0.630	-1.378	0.707	1.967	1.855	0.025	-0.014	0.007
0.071	40.741	-0.203	-0.204	-0.194	0.022	1.059	0.620	-1.335	0.679	1.960	1.860	0.020	-0.018	0.001
0.071	40.747	-0.202	-0.200	-0.212	0.030	1.069	0.662	-1.306	0.672	1.961	1.864	0.018	-0.023	-0.007
0.072	40.744	-0.201	-0.197	-0.229	0.040	1.105	0.713	-1.377	0.711	1.960	1.860	0.013	-0.027	-0.015
0.072	40.735	-0.203	-0.195	-0.245	0.051	1.160	0.705	-1.403	0.833	1.962	1.856	0.008	-0.030	-0.019
0.072	40.710	-0.205	-0.193	-0.259	0.060	1.222	0.678	-1.316	0.970	1.959	1.861	0.002	-0.036	-0.024
0.072	40.717	-0.207	-0.195	-0.270	0.069	1.299	0.634	-1.200	1.001	1.961	1.861	-0.003	-0.039	-0.027
0.072	40.744	-0.208	-0.198	-0.281	0.075	1.372	0.558	-1.062	0.968	1.952	1.860	-0.009	-0.041	-0.031
0.073	40.704	-0.209	-0.202	-0.286	0.081	1.494	0.531	-1.003	0.913	1.951	1.853	-0.014	-0.047	-0.032
0.073	40.723	-0.210	-0.208	-0.290	0.081	1.614	0.507	-1.008	0.886	1.957	1.855	-0.020	-0.049	-0.035
0.073	40.717	-0.210	-0.214	-0.292	0.078	1.686	0.544	-1.074	0.890	1.948	1.859	-0.025	-0.052	-0.035
0.073	40.707	-0.211	-0.220	-0.290	0.069	1.763	0.559	-1.184	0.883	1.954	1.854	-0.028	-0.055	-0.034
0.073	40.720	-0.213	-0.227	-0.286	0.057	1.768	0.566	-1.273	0.887	1.956	1.849	-0.034	-0.055	-0.035
0.074	40.710	-0.216	-0.234	-0.283	0.040	1.741	0.546	-1.293	0.893	1.957	1.852	-0.038	-0.056	-0.031
0.074	40.714	-0.220	-0.240	-0.276	0.016	1.694	0.546	-1.261	0.902	1.945	1.861	-0.039	-0.056	-0.024
0.074	40.692	-0.224	-0.245	-0.266	-0.008	1.669	0.548	-1.172	0.979	1.937	1.846	-0.041	-0.053	-0.023
0.074	40.701	-0.226	-0.248	-0.258	-0.036	1.696	0.580	-1.159	1.046	1.945	1.848	-0.046	-0.053	-0.019
0.074	40.698	-0.232	-0.249	-0.247	-0.065	1.760	0.607	-1.204	1.092	1.939	1.849	-0.044	-0.052	-0.012
0.075	40.732	-0.233	-0.246	-0.238	-0.089	1.847	0.614	-1.257	1.077	1.938	1.851	-0.045	-0.050	-0.005
0.075	40.717	-0.235	-0.245	-0.230	-0.112	1.882	0.566	-1.252	1.030	1.943	1.848	-0.047	-0.043	-0.003
0.075	40.707	-0.235	-0.243	-0.224	-0.132	1.831	0.484	-1.176	0.975	1.940	1.844	-0.047	-0.045	0.004
0.075	40.717	-0.235	-0.240	-0.220	-0.144	1.749	0.393	-1.089	0.896	1.942	1.845	-0.047	-0.040	0.012
0.075	40.707	-0.233	-0.237	-0.219	-0.154	1.671	0.319	-0.991	0.839	1.940	1.842	-0.044	-0.037	0.019
0.076	40.692	-0.234	-0.236	-0.219	-0.157	1.626	0.286	-0.831	0.843	1.938	1.840	-0.049	-0.036	0.025
0.076	40.710	-0.238	-0.231	-0.221	-0.154	1.646	0.283	-0.749	0.859	1.934	1.849	-0.049	-0.032	0.033
0.076	40.710	-0.241	-0.228	-0.225	-0.147	1.690	0.327	-0.724	0.908	1.928	1.848	-0.049	-0.034	0.041
0.076	40.704	-0.245	-0.227	-0.232	-0.130	1.697	0.383	-0.698	1.008	1.924	1.840	-0.051	-0.033	0.051
0.076	40.714	-0.254	-0.222	-0.241	-0.106	1.645	0.410	-0.634	1.086	1.926	1.842	-0.053	-0.033	0.058
0.077	40.707	-0.260	-0.219	-0.254	-0.076	1.565	0.365	-0.583	1.119	1.926	1.831	-0.054	-0.034	0.061
0.077	40.723	-0.262	-0.217	-0.269	-0.038	1.454	0.288	-0.512	1.114	1.924	1.836	-0.060	-0.036	0.068
0.077	40.726	-0.264	-0.214	-0.290	0.006	1.341	0.245	-0.426	1.072	1.929	1.843	-0.062	-0.040	0.074
0.077	40.720	-0.263	-0.212	-0.312	0.053	1.294	0.265	-0.400	1.048	1.924	1.843	-0.067	-0.044	0.077
0.077	40.714	-0.263	-0.212	-0.336	0.100	1.299	0.328	-0.413	1.114	1.921	1.838	-0.071	-0.047	0.083
0.078	40.726	-0.262	-0.208	-0.360	0.150	1.332	0.432	-0.483	1.177	1.925	1.840	-0.078	-0.050	0.083
0.078	40.717	-0.259	-0.207	-0.383	0.195	1.389	0.473	-0.518	1.192	1.931	1.833	-0.082	-0.060	0.087
0.078	40.738	-0.259	-0.207	-0.408	0.237	1.402	0.435	-0.459	1.198	1.922	1.839	-0.089	-0.059	0.087
0.078	40.765	-0.259	-0.201	-0.436	0.272	1.369	0.407	-0.387	1.124	1.912	1.830	-0.096	-0.066	0.078
0.078	40.741	-0.260	-0.198	-0.463	0.304	1.300	0.352	-0.265	1.083	1.914	1.832	-0.104	-0.073	0.084
0.079	40.738	-0.261	-0.197	-0.490	0.329	1.234	0.322	-0.128	1.088	1.917	1.830	-0.107	-0.078	0.078
0.079	40.741	-0.258	-0.196	-0.517	0.347	1.198	0.364	-0.171	1.147	1.908	1.833	-0.117	-0.082	0.077
0.079	40.750	-0.258	-0.193	-0.539	0.356	1.159	0.390	-0.266	1.204	1.913	1.829	-0.121	-0.084	0.068
0.079	40.756	-0.255	-0.189	-0.564	0.358	1.103	0.422	-0.318	1.227	1.915	1.827	-0.126	-0.086	0.061
0.079	40.759	-0.247	-0.185	-0.586	0.352	1.063	0.405	-0.341	1.216	1.911	1.834	-0.134	-0.086	0.055
0.080	40.759	-0.238	-0.182	-0.611	0.337	1.002	0.375	-0.305	1.148	1.910	1.817	-0.137	-0.086	0.050
0.080	40.750	-0.229	-0.178	-0.631	0.315	0.956	0.363	-0.219	1.018	1.914	1.828	-0.141	-0.085	0.039
0.080	40.753	-0.222	-0.174	-0.650	0.286	0.947	0.352	-0.112	0.929	1.909	1.819	-0.145	-0.082	0.029
0.080	40.775	-0.212	-0.170	-0.666	0.253	0.975	0.387	0.014	0.929	1.910	1.822	-0.149	-0.077	0.025
0.080	40.784	-0.207	-0.165	-0.679	0.221	0.978	0.423	0.070	0.993	1.909	1.824	-0.150	-0.073	0.015
0.081	40.775	-0.200	-0.158	-0.691	0.189	0.990	0.470	0.065	1.118	1.908	1.821	-0.155	-0.066	0.005
0.081	40.781	-0.194	-0.154	-0.698	0.156	0.974	0.477	0.014	1.252	1.906	1.816	-0.158	-0.062	-0.002
0.081	40.759	-0.189	-0.150	-0.700	0.132	0.925	0.464	-0.014	1.321	1.898	1.815	-0.160	-0.057	-0.010
0.081	40.771	-0.181	-0.147	-0.701	0.107	0.854	0.438	-0.043	1.256	1.906	1.820	-0.162	-0.049	-0.017
0.081	40.790	-0.174	-0.146	-0.694	0.090	0.796	0.414	-0.007	1.110	1.896	1.806	-0.163	-0.042	-0.025
0.082	40.775	-0.161	-0.144	-0.680	0.074	0.759	0.427	0.050	0.978	1.895	1.814	-0.162	-0.036	-0.033
0.082	40.784	-0.149	-0.142	-0.664	0.061	0.765	0.472	0.058	0.954	1.896	1.813	-0.166	-0.028	-0.039
0.082	40.778	-0.139	-0.139	-0.644	0.052	0.784	0.556	0.047	1.026	1.900	1.812	-0.167	-0.022	-0.048
0.082	40.775	-0.131	-0.136	-0.623	0.046	0.823	0.620	0.064	1.157	1.901	1.813	-0.163	-0.013	-0.055
0.082	40.790	-0.122	-0.129	-0.597	0.042	0.877	0.653	0.084	1.316	1.899	1.810	-0.164	-0.008	-0.063
0.083	40.781	-0.119	-0.121	-0.572	0.041	0.897	0.639	0.100	1.390	1.889	1.814	-0.163	-0.001	-0.069
0.083	40.762	-0.116	-0.114	-0.545	0.042	0.890	0.582	0.143	1.407	1.895	1.809	-0.162	0.005	-0.075
0.083	40.778	-0.113	-0.106	-0.523	0.044	0.829	0.494	0.161	1.379	1.897	1.807	-0.162	0.011	-0.083
0.083	40.781	-0.110	-0.098	-0.497	0.045	0.779	0.404	0.210	1.378	1.895	1.806	-0.159	0.018	-0.089
0.083	40.790	-0.107	-0.089	-0.474	0.045	0.753	0.346	0.253	1.373	1.893	1.810	-0.158	0.023	-0.095
0.084	40.790	-0.097	-0.085	-0.451	0.043	0.784	0.310	0.276	1.375	1.891	1.808	-0.156	0.027	-0.101
0.084	40.784	-0.089	-0.083	-0.424	0.038	0.836	0.310	0.282	1.325	1.884	1.803	-0.155	0.033	-0.104
0.084	40.793	-0.083	-0.080	-0.399	0.025	0.911	0.335	0.243	1.243	1.892	1.799	-0.150	0.036	-0.111
0.084	40.787	-0.074	-0.079	-0.373	0.008	0.995	0.368	0.194	1.137	1.892	1.805	-0.150	0.040	-0.116
0.084	40.793	-0.069	-0.080	-0.347	-0.013	1.027	0.385	0.169	1.063	1.891	1.804	-0.148	0.046	-0.117
0.085	40.802	-0.064	-0.077	-0.321	-0.040	0.966	0.399	0.225	1.039	1.893	1.804	-0.148	0.047	-0.118
0.085	40.814	-0.060	-0.077	-0.297	-0.070	0.905	0.410	0.322	1.111	1.891	1.800	-0.146	0.050	-0.122
0.085	40.811	-0.057	-0.077	-0.273	-0.106	0.863	0.401	0.420	1.226	1.878	1.803	-0.145	0.055	-0.122
0.085	40.808	-0.051	-0.076	-0.252	-0.138	0.866	0.403	0.478	1.331	1.879	1.800	-0.145	0.057	-0.120
0.085	40.811	-0.047	-0.077	-0.233	-0.172	0.929	0.390	0.483	1.393	1.877	1.799	-0.143	0.056	-0.118
0.086	40.829	-0.043	-0.078	-0.215	-0.206	1.005	0.395	0.511	1.389	1.883	1.799	-0.142	0.058	-0.118
